Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Translation Inhibitors In Chronically Activated PDGFRA Cells WP4566	12/46	0.2785548202247909	0.8250505447744695	0	0	1.2833479116553685	1.6402988105280008	MAPK10;MAP2K1;RPS6KA5;RPS6KA2;AKT2;RPS6KA1;AKT3;RPS6;PIM2;PRKACA;EIF4G3;PDK1
Insulin Signaling WP481	38/160	0.27915243996128664	0.8250505447744695	0	0	1.133048229983369	1.4457664443646951	SNAP25;STXBP1;STXBP2;IRS4;PTEN;PIK3CD;PIK3C2G;SLC2A4;CBL;PRKCZ;FOXO1;GYS2;LIPE;GYS1;RPS6KA6;RPS6KA5;SOCS1;AKT2;RPS6KA2;KIF5B;RPS6KA1;RAC2;MAP3K9;MAPK4;MAP4K4;MAP4K1;MAP2K1;PTPN11;SORBS1;ARHGAP33;MAPK10;EHD2;MYO1C;PRKCQ;SGK3;SOS1;SGK2;RHOQ
Primary Focal Segmental Glomerulosclerosis FSGS WP2572	18/72	0.2805098791669577	0.8260032604252112	0	0	1.2121917170777106	1.540873058229812	ITGB1;KIRREL3;CDKN1A;MME;ITGB4;ITGB3;PTPRO;DKK1;COL4A4;COL4A3;FYN;VIM;SYNPO;TLN1;UTRN;AGRN;TLR4;LIMS1
FOXA2 Pathway WP5066	6/21	0.29113865606369593	0.8286832914006405	0	0	1.454199535962877	1.794417724864715	FASN;GSTA2;GSTA1;APOB;ACACA;FOXO1
Catalytic Cycle Mammalian Flavin Containing Monooxygenases FMOs WP688	2/5	0.29535306208269346	0.8286832914006405	0	0	2.4232730644413536	2.955384615120156	FMO2;FMO3
Hormonal Control Of Pubertal Growth Spurt WP4194	2/5	0.29535306208269346	0.8286832914006405	0	0	2.4232730644413536	2.955384615120156	GNRH1;IGF1
miR 517 Relationship With ARCN1 And USP1 WP3596	2/5	0.29535306208269346	0.8286832914006405	0	0	2.4232730644413536	2.955384615120156	CDKN1A;ID1
COVID 19 And Endothelial Cell Senescence WP5256	2/5	0.29535306208269346	0.8286832914006405	0	0	2.4232730644413536	2.955384615120156	ANO6;TLR4
Disorders In Ketone Body Synthesis WP5175	2/5	0.29535306208269346	0.8286832914006405	0	0	2.4232730644413536	2.955384615120156	OXCT1;ACAT1
Oxysterols Derived From Cholesterol WP4545	13/51	0.2971482699300914	0.8286832914006405	0	0	1.243917951979647	1.509524337764926	INSIG1;RORC;CYP46A1;CYP3A4;ESR2;CYP39A1;HSD11B2;ACOT2;ACOT1;LBP;ACOT6;SLC27A2;ACOT4
TGF Beta In Thyroid Cells For Epithelial Mesenchymal Transition WP3859	5/17	0.2973841002608263	0.8286832914006405	0	0	1.5147297610763164	1.8369592968772606	CDH6;ID1;FN1;VIM;RUNX2
NOTCH1 Regulation Of Endothelial Cell Calcification WP3413	5/17	0.2973841002608263	0.8286832914006405	0	0	1.5147297610763164	1.8369592968772606	DLL4;GJA5;ITGA1;SAT1;FGFR3
ERK Pathway In Huntington 39 S Disease WP3853	5/17	0.2973841002608263	0.8286832914006405	0	0	1.5147297610763164	1.8369592968772606	MAP2K1;RPS6KA5;EGF;BDNF;GRM1
Iron Metabolism Disorders WP5172	5/17	0.2973841002608263	0.8286832914006405	0	0	1.5147297610763164	1.8369592968772606	TF;TFR2;SLC11A2;CP;HAMP
Cori Cycle WP1946	5/17	0.2973841002608263	0.8286832914006405	0	0	1.5147297610763164	1.8369592968772606	GPI;G6PD;LDHA;TALDO1;SLC2A4
Thermogenesis WP4321	26/108	0.2979128460727666	0.8286832914006405	0	0	1.153141167775314	1.39640125342826	KLB;NPR1;ADCY1;ADCY5;LIPE;RPS6KA6;SLC25A29;CREB3L4;CNR1;PRKACG;RPS6KA2;RPS6KA1;PRDM16;SLC25A20;PRKACA;ACSL1;RPS6;ACSL6;BMP8B;ACSL4;PPARG;PLIN1;SOS1;MGLL;CREB5;PNPLA2
MFAP5 Mediated Ovarian Cancer Cell Motility And Invasiveness WP3301	4/13	0.30244654733247595	0.8286832914006405	0	0	1.6156462585034013	1.9320717417521913	MFAP5;ITGB3;TNNC1;PRKCQ
Male Steroid Hormones In Cardiomyocyte Energy Metabolism WP5320	4/13	0.30244654733247595	0.8286832914006405	0	0	1.6156462585034013	1.9320717417521913	HSD17B2;HSD17B3;AKR1C3;CYP19A1
Familial Hyperlipidemia Type 3 WP5110	4/13	0.30244654733247595	0.8286832914006405	0	0	1.6156462585034013	1.9320717417521913	CETP;LPL;VLDLR;LDLR
Krebs Cycle Disorders WP4236	4/13	0.30244654733247595	0.8286832914006405	0	0	1.6156462585034013	1.9320717417521913	LDHB;LDHA;MPC1;PCK2
Dopamine Metabolism WP2436	4/13	0.30244654733247595	0.8286832914006405	0	0	1.6156462585034013	1.9320717417521913	NQO1;MAOA;PRKACG;PRKACA
Leukocyte Intrinsic Hippo Pathway Functions WP4542	9/34	0.3033726898431861	0.8286832914006405	0	0	1.3088553517529602	1.5611938023845433	TEAD4;LATS2;MST1;LPL;FOXO6;ITGAL;TEAD1;KNSTRN;FOXO1
Purinergic Signaling WP4900	9/34	0.3033726898431861	0.8286832914006405	0	0	1.3088553517529602	1.5611938023845433	GNAO1;GNAZ;P2RY13;P2RX6;P2RY10;P2RX5;GNAT3;ADORA3;GNAI1
Eicosanoid Metab Via Cytochrome P450 Monooxygenases Pathway WP4720	3/9	0.304265920276175	0.8286832914006405	0	0	1.8175284025040574	2.1625920261330185	PPARG;PPARA;CYP2C18
Methylation Pathways WP704	3/9	0.304265920276175	0.8286832914006405	0	0	1.8175284025040574	2.1625920261330185	NNMT;MAT1A;INMT
Sterol Regulatory Element Binding Proteins SREBP Signaling WP1982	17/69	0.31100895038132387	0.8400739561142657	0	0	1.1887558824055684	1.3883879228226834	IDI1;SEC23A;HMGCS1;SAR1A;MDH1;INSIG1;LPL;ACACA;ACLY;GPAM;SCD;FASN;PPARG;PRKACA;ACSS1;LPIN1;LDLR
Urotensin II Mediated Signaling WP5158	17/69	0.31100895038132387	0.8400739561142657	0	0	1.1887558824055684	1.3883879228226834	ABCA1;PTEN;FN1;CYBA;PTPN11;TNF;MMP9;COL3A1;IL6;COL2A1;PLN;ESPL1;AIFM2;AGTR1;HMOX1;NOX4;PRKACA
Glycerophospholipid Biosynthetic Pathway WP2533	8/30	0.3126591039673395	0.8400739561142657	0	0	1.322022452941673	1.5370385731520573	CHKB;GPAM;PLA2G2A;GPD1;PIK3CD;PEMT;GPAT2;LPIN1
Sphingolipid Pathway WP1422	8/30	0.3126591039673395	0.8400739561142657	0	0	1.322022452941673	1.5370385731520573	CERS3;UGT8;ASAH1;GAL3ST1;SPHK1;B4GALT6;CERT1;PLPP1
Netrin UNC5B Signaling WP4747	13/52	0.32384537688713205	0.8672101032078234	0	0	1.211945154543342	1.3664549623693152	ROBO4;MAP2K1;ITGB4;PTPN11;TNF;NTN1;RGMA;CDH5;PPP2R1B;INPP5D;KDR;FYN;CCN2
Regulation Of Actin Cytoskeleton WP51	35/150	0.33018223089606175	0.8798939626136043	0	0	1.1068421640616273	1.2265034925738292	CHRM1;ROCK2;PDGFB;PDGFA;PIK3CD;PIK3C2G;FGF2;FGF9;CFL2;PIP5KL1;GNA12;FGF20;RAC2;PAK6;CD14;PAK3;PAK5;MAPK4;PAK4;MAP2K1;EGF;F2R;RDX;ITGA1;RASSF7;FN1;MSN;FGF17;MRAS;FGF13;FGFR4;SOS1;FGF12;FGFR3;FGFR2
B Cell Receptor Signaling WP23	22/92	0.3308332848402079	0.8798939626136043	0	0	1.1428172200412536	1.264116641654281	MAP4K1;BLK;MAP2K1;DAPP1;PTPN11;GAB2;CBL;ETS1;FOXO1;LAT2;CD79A;LCK;MYC;INPP5D;RPS6KA1;RAC2;BTK;FYN;PTPN6;SOS1;CARD11;MAPK4
NAD Metab In Oncogene Induced And Mt Dysfunction Senescence WP5046	6/22	0.33319817550432884	0.8798939626136043	0	0	1.3632250580046403	1.4982086646554122	G6PD;IL6;MDH1;HMGA1;NMNAT2;SLC2A4
Hippo YAP Signaling WP4537	6/22	0.33319817550432884	0.8798939626136043	0	0	1.3632250580046403	1.4982086646554122	MAP4K1;TEAD4;LATS2;MST1;TEAD1;MAP4K4
Rett Syndrome WP4312	12/48	0.33418251151795975	0.8798939626136043	0	0	1.211895910780669	1.3283203193569098	GNAO1;CECR2;XAB2;GRIN2A;SATB2;STXBP1;SCN8A;TCF4;HIVEP2;HAP1;SCN2A;GRIN2B
Fatty Acids And Lipoproteins Transport In Hepatocytes WP5323	9/35	0.3365532333411645	0.8798939626136043	0	0	1.2584343912414495	1.3704337247391385	ABCA1;FABP3;FABP4;SORT1;ACSL1;ACSL6;APOB;LDLR;SLC27A2
SARS CoV 2 Innate Immunity Evasion And Cell Immune Response WP5039	16/66	0.34433183053400035	0.8798939626136043	0	0	1.163460465116279	1.2404227500051608	CXCL9;LAG3;CXCL8;CXCL17;CXCL13;CXCL3;TNF;CXCL2;CXCL5;ACE2;IL6;CCL5;CXCR2;CCL4;IRF7;CCL3
Physico Chemical Features And Toxicity Associated Pathways WP3680	16/66	0.34433183053400035	0.8798939626136043	0	0	1.163460465116279	1.2404227500051608	GRIA1;FZD1;CDKN1A;MAP2K1;ROCK2;FZD4;FZD7;FN1;TGFA;FZD10;WNT16;CBL;MYC;CAMK1;SOS1;NEFH
Genes Associated With The Development Of Rheumatoid Arthritis WP5033	5/18	0.3446489904800098	0.8798939626136043	0	0	1.398122869939154	1.4893207452798731	BLK;CTLA4;IRF5;CCR6;IL6ST
Transcription Co Factors SKI And SKIL Protein Partners WP4533	5/18	0.3446489904800098	0.8798939626136043	0	0	1.398122869939154	1.4893207452798731	TEAD4;LATS2;SATB2;TEAD1;SKIL
Estrogen Metabolism WP697	5/18	0.3446489904800098	0.8798939626136043	0	0	1.398122869939154	1.4893207452798731	NQO1;STS;GSTA1;CYP3A4;UGT2B7
Genes Controlling Nephrogenesis WP4823	11/44	0.34527351761680114	0.8798939626136043	0	0	1.2118466898954703	1.288700033316377	ROBO2;RET;ITGB1;EYA1;PDGFB;KDR;CXCR4;TCF21;CD36;FGFR2;WNT4
Type I Interferon Induction And Signaling SARS CoV 2 Infection WP4868	8/31	0.348405923478012	0.8798939626136043	0	0	1.2644624762827499	1.3332328376988731	ACE2;OAS2;IRF7;TMPRSS2;TLR6;IKBKE;TLR4;TLR2
Prostaglandin And Leukotriene Metabolism In Senescence WP5122	8/31	0.348405923478012	0.8798939626136043	0	0	1.2644624762827499	1.3332328376988731	CDKN1A;CYSLTR1;IGFBP5;PTGER3;PLA2G4A;LTC4S;GNAI1;PTGS1
miRNA Regulation Of Prostate Cancer Signaling WP3981	8/31	0.348405923478012	0.8798939626136043	0	0	1.2644624762827499	1.3332328376988731	AR;CDKN1A;MAP2K1;CCND1;AKT3;PDGFA;SOS1;FOXO1
Eicosanoid Metabolism Via Cyclooxygenases COX WP4719	8/31	0.348405923478012	0.8798939626136043	0	0	1.2644624762827499	1.3332328376988731	HPGD;TBXA2R;ACOX1;PLA2G4B;EHHADH;PLA2G4A;PPARG;PTGS1
GABA Receptor Signaling WP4159	8/31	0.348405923478012	0.8798939626136043	0	0	1.2644624762827499	1.3332328376988731	GABRA2;GABRP;GABRB1;GABBR1;SLC6A11;GABRE;GABRG3;GABRG1
MAPK Signaling WP382	56/246	0.34879005226782617	0.8798939626136043	0	0	1.0719841858166543	1.1291049781050044	PTPRR;RASGRF2;ARRB1;FASLG;FGF2;TNF;RPS6KA5;DUSP10;FGF9;MYC;PRKACG;AKT2;AKT3;RAC2;PRKACA;DUSP4;MAP4K1;DUSP2;MAP2K1;CACNA2D1;PLA2G4B;CACNA2D2;PLA2G4A;NGF;MAPK8IP3;TGFBR2;MRAS;SOS1;PDGFB;PDGFA;CACNA1F;RELB;NTF4;CACNG8;NTF3;GNA12;FGF20;MAP3K20;CD14;MAP4K4;NTRK1;HSPA8;TGFB2;GADD45A;BDNF;EGF;FGF17;MAPK10;TAOK1;PTPN7;FGF13;FGFR4;FGF12;FGFR3;PTPN5;FGFR2
Myometrial Relaxation And Contraction Pathways WP289	36/156	0.35409444853244276	0.8798939626136043	0	0	1.0909345794392524	1.1325991139816995	RYR1;RYR2;RAMP2;RAMP3;RGS14;ARRB1;ADCY1;PRKCZ;ADCY5;RGS5;RGS2;RGS3;GNG2;GRK5;RGS1;PRKAR2B;GNG7;SFN;PRKACA;RGS9;YWHAG;IGFBP5;NOS3;IGFBP3;GNG11;MYL4;PKIB;IL6;ACTC1;PKIA;RGS10;GNB3;ACKR3;PRKCQ;ATF5;CALM1
Ectoderm Differentiation WP2858	32/138	0.3542718821711882	0.8798939626136043	0	0	1.097757341930483	1.1391325098199763	NLGN1;HDAC10;STC1;TNFRSF11B;LDB2;JAKMIP1;CELSR2;TSKU;CDH8;CDH6;SDCBP;MYC;RHPN1;PLXNA2;FYN;SKIL;PGM1;CAP2;CLVS1;TFAP2C;FZD4;ZBTB16;NR2F2;POU2F2;RGMA;CLDN11;PLCXD3;PTPRB;SGSM3;MZF1;PDE7A;FGFR2
10Q22Q23 Copy Number Variation WP5402	15/62	0.3550489679885842	0.8798939626136043	0	0	1.1603189757948424	1.201509790082541	SH3GL3;CEBPA;OPN4;GPR15;BUB1B;DNAJB13;LDB3;MAT1A;BMP2;NRG3;PRXL2A;CDHR1;MMRN2;TNFSF11;PPARG
Cancer Immunotherapy By CTLA4 Blockade WP4582	4/14	0.35701803564655826	0.8798939626136043	0	0	1.4539888682745825	1.497563429349304	PIK3CD;CTLA4;PTPN11;PTPN6
Kennedy Pathway From Sphingolipids WP3933	4/14	0.35701803564655826	0.8798939626136043	0	0	1.4539888682745825	1.497563429349304	CHKB;PCYT1A;CHKA;PEMT
Disorders Of Fructose Metabolism WP5178	4/14	0.35701803564655826	0.8798939626136043	0	0	1.4539888682745825	1.497563429349304	GPI;ALDH1A1;SLC5A1;PGM1
Riboflavin And CoQ Disorders WP5037	4/14	0.35701803564655826	0.8798939626136043	0	0	1.4539888682745825	1.497563429349304	ETFDH;SLC52A1;ETFA;COQ8A
Bladder Cancer WP2828	10/40	0.35725018030928296	0.8798939626136043	0	0	1.2117974918718069	1.2473261309833557	CDKN1A;MAP2K1;CXCL8;RPS6KA5;CCND1;EGF;MYC;E2F1;MMP9;FGFR3
Pancreatic Adenocarcinoma Pathway WP4263	21/89	0.36113817754218963	0.8819790062513317	0	0	1.12283777306033	1.1436042429076627	CDKN1A;MAP2K1;TGFB2;GADD45A;EGF;RIPK4;PIK3CD;TGFA;TGFBR2;DDB2;MAPK10;CCND1;AKT2;AKT3;RAC2;E2F1;PAK6;E2F2;PAK3;PAK5;PAK4
Primary Ovarian Insufficiency WP5316	39/170	0.36132339389659374	0.8819790062513317	0	0	1.0826005243741155	1.1020677319178345	CNTNAP2;BNC1;PTEN;WDR62;DBH;LAMC1;TNF;CYP19A1;FOXO1;AFF2;RECQL4;GJA4;ANKRD31;KDR;S1PR1;SOX8;INSL3;WNT4;LHCGR;HFM1;BDNF;CAV1;NOG;ACSL6;FANCA;BMP8B;ESR2;TGFBR2;NR5A1;IL6;DIAPH2;IFI27;PCCA;PCCB;KIT;C14ORF39;BMPR1B;ZP3;INHA
FGFR3 Signal Chondrocyte Proliferation Terminal Differentiation WP4767	7/27	0.361412449930057	0.8819790062513317	0	0	1.2723137618937108	1.294878821861379	CDKN1A;MAP2K1;BMP2;FGF9;SOX9;FGFR3;PTHLH
IL3 Signaling WP286	12/49	0.3628163441513859	0.8827056177829451	0	0	1.1790666130814829	1.1954067215628323	MAP2K1;CXCL8;INPP5D;PIK3CD;FYN;PTPN11;PTPN6;GAB2;CD69;PRKACA;SOS1;CBL
Liver X Receptor Pathway WP2874	3/10	0.37026500997376216	0.887066490113023	0	0	1.5577821204994866	1.547713063257015	SCD;FASN;CYP3A4
Non Genomic Actions Of 1 25 Dihydroxyvitamin D3 WP4341	18/76	0.37046253949179264	0.887066490113023	0	0	1.1283034611126266	1.1204086623811504	IFI27L2;CXCL8;RSAD2;CAV1;NOD2;TNF;ETS1;PRKCZ;RELB;IL6;CYP24A1;CD40LG;OAS2;PRKCQ;PLCB2;TLR4;RXRG;TLR2
Aryl Hydrocarbon Receptor Pathway WP2873	11/45	0.37548544622607755	0.887066490113023	0	0	1.176128988180638	1.1520601752027084	NQO1;SLC7A5;SERPINB2;GSTA2;MGST1;AHRR;IL12A;TNF;JUNB;CES3;CAP2
LDL Influence On CD14 And TLR4 WP5272	6/23	0.3758855692211514	0.887066490113023	0	0	1.2829534598061962	1.2553321377848654	IL6;CREB3L4;CD14;TLR4;RELB;CREB5
NRF2 ARE Regulation WP4357	6/23	0.3758855692211514	0.887066490113023	0	0	1.2829534598061962	1.2553321377848654	NQO1;GCLC;GSTA2;HMOX1;FYN;EPHB2
Somatroph Axis GH Relationship To Dietary Restriction And Aging WP4186	2/6	0.38342524186678933	0.887066490113023	0	0	1.8173388966156698	1.7421203548756712	PTEN;FOXO1
EV Release From Cardiac Cells And Their Functional Effects WP3297	2/6	0.38342524186678933	0.887066490113023	0	0	1.8173388966156698	1.7421203548756712	PRL;KLF2
lncRNA Mediated Mechanisms Of Therapeutic Resistance WP3672	2/6	0.38342524186678933	0.887066490113023	0	0	1.8173388966156698	1.7421203548756712	WNT6;CDKN1A
Mitochondrial Fatty Acid Synthesis Pathway WP4317	2/6	0.38342524186678933	0.887066490113023	0	0	1.8173388966156698	1.7421203548756712	MECR;ACACA
Let 7 Inhibition Of ES Cell Reprogramming WP3299	2/6	0.38342524186678933	0.887066490113023	0	0	1.8173388966156698	1.7421203548756712	MYC;KLF4
Lacto Series Sphingolipid Metabolism WP5303	2/6	0.38342524186678933	0.887066490113023	0	0	1.8173388966156698	1.7421203548756712	B3GALT1;FUT3
Nicotine Metabolism In Liver Cells WP1600	2/6	0.38342524186678933	0.887066490113023	0	0	1.8173388966156698	1.7421203548756712	AOX1;FMO3
ROBO4 And VEGF Signaling Crosstalk WP3943	2/6	0.38342524186678933	0.887066490113023	0	0	1.8173388966156698	1.7421203548756712	ROBO4;KDR
Metabolism Of Alpha Linolenic Acid WP4586	2/6	0.38342524186678933	0.887066490113023	0	0	1.8173388966156698	1.7421203548756712	FADS2;FADS1
Pilocytic Astrocytoma WP2253	2/6	0.38342524186678933	0.887066490113023	0	0	1.8173388966156698	1.7421203548756712	PTPN11;SOS1
13Q12 12 Copy Number Variation WP5406	8/32	0.3846178014775764	0.887066490113023	0	0	1.2116991643454038	1.1577848053604016	RTN4R;SGCD;SGCA;SGCB;ADIPOQ;C1QTNF9;RTN4;SGCG
Endothelin Pathways WP2197	8/32	0.3846178014775764	0.887066490113023	0	0	1.2116991643454038	1.1577848053604016	GNA15;MAP2K1;CALCRL;NOS3;ADRB1;CALM1;ADRA1A;GNAI1
Monoamine Transport WP727	8/32	0.3846178014775764	0.887066490113023	0	0	1.2116991643454038	1.1577848053604016	SLC5A7;HRH3;ITGB3;TNFRSF11B;DBH;TNF;AGT;SLC6A4
Nucleotide Binding Oligomerization Domain NOD Pathway WP1433	10/41	0.389239724841644	0.8944612099127436	0	0	1.1726323359753084	1.1064488097302596	PYCARD;ACAP1;NLRP7;CARD8;CARD9;NLRP2;IL18;NOD2;MEFV;DUOX2
Wnt Signaling WP428	26/113	0.3914524052899551	0.8944612099127436	0	0	1.0865203761755486	1.0190380527243432	ROCK2;FZD10;NKD1;WNT6;SOX17;CCND1;WIF1;MYC;CER1;WNT4;FZD1;WNT10A;WNT5B;WNT3A;SERPINF1;FZD7;WNT16;DKK1;DKK2;DKK4;FOSL1;SFRP1;VANGL2;DAAM2;NOTUM;PLCB2
KCNQ2 Related Epilepsies WP5360	5/19	0.3923075482073437	0.8944612099127436	0	0	1.2981741061073002	1.2147134348734012	CHRM1;AGTR1;ANK3;CALM1;PRKACA
Cholestasis WP5238	5/19	0.3923075482073437	0.8944612099127436	0	0	1.2981741061073002	1.2147134348734012	SLC22A1;EPHX1;SLCO1A2;LDLR;TJP2
Breast Cancer Pathway WP4262	35/154	0.3950434145843334	0.8981328912772024	0	0	1.0693625733404784	0.9931807663297125	SHC4;CDKN1A;NOTCH4;PTEN;PIK3CD;FZD10;FGF2;DLL4;WNT6;CCND1;FGF9;MYC;AKT2;AKT3;FGF20;E2F1;TNFSF11;E2F2;WNT4;FZD1;MAP2K1;WNT10A;WNT5B;GADD45A;WNT3A;EGF;FZD7;IGF1;WNT16;ESR2;DDB2;FGF17;HEYL;KIT;SOS1
DNA Damage Response Only ATM Dependent WP710	25/109	0.40171910166380564	0.9037303426858604	0	0	1.0819988680627226	0.9867853336630525	CDKN1A;PTEN;PIK3CD;PIK3C2G;FASLG;BBC3;WNT6;CCND1;MYC;AKT2;AKT3;RAC2;LDLR;PDK1;PCK2;WNT4;WNT10A;WNT5B;WNT3A;WNT16;FOSL1;MAPK10;CAT;SOS1;TP73
P53 Transcriptional Gene Network WP4963	21/91	0.40404343334058734	0.9037303426858604	0	0	1.090616996507567	0.9883530019320146	CDKN1A;TIGAR;SIVA1;GLS2;GADD45A;PTEN;FASLG;TNF;SAT1;CX3CL1;BBC3;DDB2;TP53AIP1;PIDD1;TRAF4;PERP;ADGRB1;IRF5;SFN;ACAD11;ULBP2
Photodynamic Therapy Induced HIF 1 Survival Signaling WP3614	9/37	0.40430041646472703	0.9037303426858604	0	0	1.1683969617566088	1.0580968677897464	BNIP3L;LDHA;PDHA1;ANGPT2;SLC16A1;ANGPT1;BNIP3;IGFBP3;TGFA
Genetic Causes Of Porto Sinusoidal Vascular Disease WP5269	9/37	0.40430041646472703	0.9037303426858604	0	0	1.1683969617566088	1.0580968677897464	DOCK6;DLL4;ARHGAP31;NOTCH4;COX4I2;BTK;SBDS;CYBA;SHCBP1
Thymic Stromal Lymphopoietin TSLP Signaling WP2203	9/37	0.40430041646472703	0.9037303426858604	0	0	1.1683969617566088	1.0580968677897464	MAP2K1;LCK;RPS6;BTK;FYN;PTPN11;GAB2;IL7R;RELB
IL2 Signaling WP49	9/37	0.40430041646472703	0.9037303426858604	0	0	1.1683969617566088	1.0580968677897464	MAP2K1;LCK;RPS6;FYN;PTPN11;GAB2;IL2RG;CBL;SOS1
Biosynth Of Tetrahydrobiopterin And Phenylalanine Catabolism WP4156	4/15	0.41148775262208426	0.9096045057961863	0	0	1.32172373081464	1.1736589807685591	DHFR;QDPR;MAOA;DBH
miRNAs Involved In DNA Damage Response WP1545	4/15	0.41148775262208426	0.9096045057961863	0	0	1.32172373081464	1.1736589807685591	CDKN1A;CCND1;MYC;E2F1
FOXP3 In COVID 19 WP5063	4/15	0.41148775262208426	0.9096045057961863	0	0	1.32172373081464	1.1736589807685591	IL6;IL2RG;IL6ST;IL7R
GPR40 Pathway WP3958	4/15	0.41148775262208426	0.9096045057961863	0	0	1.32172373081464	1.1736589807685591	PLCZ1;PLCL1;PLCH1;PLCB2
Hippocampal Synaptogenesis And Neurogenesis WP5231	6/24	0.4186625918491437	0.9128620310161173	0	0	1.211600928074246	1.054928755742326	RPS6KA5;BDNF;RPS6KA1;PRL;DRD1;CALM1
Estrogen Metabolism WP5276	6/24	0.4186625918491437	0.9128620310161173	0	0	1.211600928074246	1.054928755742326	HSD17B2;HSD17B3;AKR1C3;CYP3A4;CYP19A1;UGT2B7
Synaptic Vesicle Pathway WP2267	12/51	0.4208891640764843	0.9128620310161173	0	0	1.1184586788676008	0.9678982006289737	SNAP25;RIMS1;SLC22A3;UNC13A;STXBP1;SLC1A3;SLC17A7;SYN3;STX2;SYN2;SLC6A4;CPLX3
Nuclear Receptors In Lipid Metabolism And Toxicity WP299	8/33	0.4209689566590616	0.9128620310161173	0	0	1.1631569173630456	1.0063589276570062	ABCA1;ABCD2;CYP24A1;CYP4B1;PPARG;CYP2E1;CYP3A4;PPARA
Disruption Of Postsynaptic Signaling By CNV WP4875	8/33	0.4209689566590616	0.9128620310161173	0	0	1.1631569173630456	1.0063589276570062	TJP1;RYR2;NLGN1;GRIN2A;GRIN2B;GRM1;YWHAG;GRIN1
Resistin As A Regulator Of Inflammation WP4481	8/33	0.4209689566590616	0.9128620310161173	0	0	1.1631569173630456	1.0063589276570062	IL6;CXCL8;AKT2;AKT3;PIK3CD;IL12A;TNF;PLCB2
BDNF TrkB Signaling WP3676	8/33	0.4209689566590616	0.9128620310161173	0	0	1.1631569173630456	1.0063589276570062	MAP2K1;TRPC3;BDNF;RPS6KA1;ADCY1;GAB2;SOS1;GRIN1
MicroRNAs In Cardiomyocyte Hypertrophy WP1544	19/83	0.4278585662057149	0.9208865773202398	0	0	1.079168606004189	0.916173775665802	FZD1;MAP2K1;ROCK2;WNT3A;EGF;PLA2G2A;PIK3CD;IGF1;FGF2;TNF;HDAC9;AGT;AKT2;IL6ST;CALM1;IKBKE;PLCB2;MAPK4;FGFR2
Gastrin Signaling WP4659	26/115	0.43014908589804735	0.9208865773202398	0	0	1.0619679945522642	0.8959010704266231	ITGB1;CDKN1A;CXCL8;ARRB1;FOXO1;CCND1;MYC;FYN;PRKACA;MAP2K1;MMP7;SERPINB2;ANXA2;RPS6;PTPN11;KLF4;RHOB;TJP1;SLC9A3;BMP2;KIT;PRKCQ;TCF4;PPARG;SOS1;BIRC3
Alternative Pathway Of Fetal Androgen Synthesis WP4524	3/11	0.4349640930752179	0.9208865773202398	0	0	1.3629724089960584	1.1346633486024078	CYB5A;HSD17B3;AKR1C2
Serotonin Transporter Activity WP1455	3/11	0.4349640930752179	0.9208865773202398	0	0	1.3629724089960584	1.1346633486024078	MAOA;ITGB3;SLC6A4
Glycolysis In Senescence WP5049	3/11	0.4349640930752179	0.9208865773202398	0	0	1.3629724089960584	1.1346633486024078	G6PD;LDHA;ALDOC
Glyoxylate Metabolism WP5166	3/11	0.4349640930752179	0.9208865773202398	0	0	1.3629724089960584	1.1346633486024078	LDHA;SLC26A1;HOGA1
Sleep Regulation WP3591	9/38	0.43833488529578996	0.9208865773202398	0	0	1.1280353554358182	0.9303720691753888	NLGN1;GRIN2A;IL6;MRGPRX2;IL18;GHRL;DRD1;DLAT;ADA
Ca Mediated T Cell Apoptosis Inclusion Body Myositis WP5142	5/20	0.4396504655286466	0.9208865773202398	0	0	1.2115518441196937	0.995623336909475	ZAP70;CD8B;CD8A;LCK;CALM1
Pyrimidine Metabolism And Related Diseases WP4225	5/20	0.4396504655286466	0.9208865773202398	0	0	1.2115518441196937	0.995623336909475	ALDH6A1;GLS2;TK2;TYMS;OTC
Ether Lipid Biosynthesis WP5275	5/20	0.4396504655286466	0.9208865773202398	0	0	1.2115518441196937	0.995623336909475	UGT8;GAL3ST1;PEX19;FAR2;LPIN1
IL7 Signaling WP205	5/20	0.4396504655286466	0.9208865773202398	0	0	1.2115518441196937	0.995623336909475	MAP2K1;IL7;FYN;IL2RG;IL7R
Extracellular Vesicle Mediated Signaling In Recipient Cells WP2870	7/29	0.43967141097620477	0.9208865773202398	0	0	1.1565011920082702	0.9503289770029488	DKK4;TGFB2;WNT3A;HGF;TGFA;PROM1;TGFBR2
Statin Inhibition Of Cholesterol Production WP430	7/29	0.43967141097620477	0.9208865773202398	0	0	1.1565011920082702	0.9503289770029488	ABCA1;CETP;DGAT1;LPL;APOB;ACSS1;LDLR
Thyroid Hormones And Peripheral Downstream Signaling Effects WP4746	21/93	0.447396456551471	0.9314440314727278	0	0	1.060186263096624	0.8527185723501374	KLB;MAP2K1;NPR1;ITGB3;RPS6;AQP7;FOXO1;SLC5A5;SLCO1C1;RPS6KA6;AKT3;PRDM16;PPARG;PLIN1;PRKACA;SOS1;SLC26A4;MGLL;DUOX2;WNT4;PNPLA2
