Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Hedgehog signaling pathway	10/56	0.7972038661121679	0.9999961601242743	0	0	0.7894949413356489	0.1789349554820063	GRK3;CCND1;SMO;DHH;HHIP;PRKACG;PTCH2;ARRB1;GLI1;PRKACA
Nicotinate and nicotinamide metabolism	6/35	0.797486952082735	0.9999961601242743	0	0	0.7515001200096008	0.17005681597649494	BST1;NNMT;NNT;ASPDH;AOX1;NMNAT2
Longevity regulating pathway	19/102	0.7998238606168786	0.9999961601242743	0	0	0.8311178154554453	0.1856415917732587	HSPA8;KL;ADIPOQ;IRS4;PIK3CD;IGF1;ADCY1;ADIPOR2;FOXO1;ADCY5;CREB3L4;AKT2;PRKACG;AKT3;CAT;PPARG;PRKACA;CRYAB;CREB5
Pancreatic secretion	19/102	0.7998238606168786	0.9999961601242743	0	0	0.8311178154554453	0.1856415917732587	SLC12A2;CPA2;RYR2;AMY2B;PLA2G2A;ATP2B4;SCTR;PLA2G3;ATP1B3;ADCY1;ATP1B1;SLC4A4;ADCY5;BST1;CTRL;CLCA2;PRSS3;PLCB2;CLCA4
Th1 and Th2 cell differentiation	17/92	0.801041281104776	0.9999961601242743	0	0	0.8229913933472901	0.1825747120161748	CD3G;CD3E;IL2RG;CD3D;RUNX3;DLL4;MAPK10;ZAP70;LCK;IL12A;PRKCQ;IL12RB1;NFKBIE;HLA-DOB;HLA-DQA1;LAT;HLA-DQB1
Bacterial invasion of epithelial cells	14/77	0.8046965942646054	0.9999961601242743	0	0	0.8069115140244847	0.17533378201844105	ITGB1;SHC4;SEPTIN1;CAV2;CAV1;FN1;PIK3CD;CBL;ACTR3B;SEPTIN11;ELMO1;ELMO3;CTNNA3;ITGA5
Leishmaniasis	14/77	0.8046965942646054	0.9999961601242743	0	0	0.8069115140244847	0.17533378201844105	ITGB1;TGFB2;ITGB2;CYBA;TNF;FCGR3A;IL12A;PTPN6;FCGR1A;HLA-DOB;TLR4;HLA-DQA1;HLA-DQB1;TLR2
Inositol phosphate metabolism	13/73	0.8222524582268781	0.9999961601242743	0	0	0.7867069486404834	0.15396468953264605	ITPK1;PTEN;PIK3CD;PIK3C2G;SYNJ2;ITPKB;ALDH6A1;PLCZ1;PIP5KL1;INPP5D;PLCH1;PLCH2;PLCB2
Oxytocin signaling pathway	29/154	0.823433691936561	0.9999961601242743	0	0	0.8420079309540471	0.16357877729876324	RYR1;RYR2;CDKN1A;GUCY1B1;CALML5;NPR1;ROCK2;ADCY1;CACNA1F;GNAI1;ADCY5;RGS2;CACNG8;CCND1;PRKACG;PRKACA;GUCY1A2;MAP2K1;KCNJ6;CAMK1D;NOS3;CACNA2D1;PLA2G4B;CACNA2D2;PLA2G4A;GNAO1;CAMK1;CALM1;PLCB2
Cell cycle	23/124	0.8238908231236536	0.9999961601242743	0	0	0.8266023667356254	0.16012714068370573	TGFB2;CDKN1A;CDKN2B;CDKN2C;CCNH;GADD45A;BUB1B;TTK;PKMYT1;CDC20;CCNB2;ORC6;CDC45;CCND1;ESPL1;MYC;E2F1;E2F2;SFN;BUB1;YWHAG;MCM2;MAD2L1
C-type lectin receptor signaling pathway	19/104	0.8264563335571088	0.9999961601242743	0	0	0.8114580623964736	0.15467055746676628	CCL22;CALML5;CARD9;PIK3CD;PTPN11;TNF;RELB;PYCARD;MAPK10;IL6;MRAS;IL23A;CLEC7A;AKT2;AKT3;IL12A;CLEC4E;CALM1;IKBKE
IL-17 signaling pathway	17/94	0.8288181308545426	0.9999961601242743	0	0	0.8015122816239355	0.15048756307618624	CXCL8;MMP3;CXCL3;MUC5B;CXCL2;TNF;MMP9;MAPK15;CXCL5;FOSL1;MAPK10;IL6;TRAF4;LCN2;IKBKE;S100A8;MAPK4
Graft-versus-host disease	7/42	0.831723686145414	0.9999961601242743	0	0	0.7263402181480622	0.1338318178531342	IL6;FASLG;KLRC1;TNF;HLA-DOB;HLA-DQA1;HLA-DQB1
Aldosterone-regulated sodium reabsorption	6/37	0.8401247392531177	0.9999961601242743	0	0	0.7029264276626	0.12245322737674359	HSD11B2;PIK3CD;SFN;ATP1B3;IGF1;ATP1B1
Insulin secretion	15/86	0.8578923114623144	0.9999961601242743	0	0	0.7669195830645346	0.11755090169757082	RYR2;SNAP25;ATP1B3;ADCY1;ATP1B1;CACNA1F;ADCY5;CREB3L4;PRKACG;KCNN1;PRKACA;KCNN4;PLCB2;CREB5;TRPM4
Pantothenate and CoA biosynthesis	3/21	0.8625283494103959	0.9999961601242743	0	0	0.6053790864827266	0.08952785541167131	ALDH3A2;ALDH2;VNN2
Collecting duct acid secretion	4/27	0.864765910614247	0.9999961601242743	0	0	0.6316447527627652	0.09177572902129488	CLCNKB;ATP6V0A4;TCIRG1;ATP6V1B1
Fructose and mannose metabolism	5/33	0.869459740364356	0.9999961601242743	0	0	0.6485071412002519	0.09071528546553907	PFKFB1;TIGAR;PFKFB3;ALDOC;HK2
Cholesterol metabolism	8/50	0.873871950243755	0.9999961601242743	0	0	0.6916036609629924	0.0932429904691628	ABCA1;CETP;SORT1;ANGPTL8;LPL;CD36;APOB;LDLR
Vibrio cholerae infection	8/50	0.873871950243755	0.9999961601242743	0	0	0.6916036609629924	0.0932429904691628	SLC12A2;TJP1;PRKACG;ATP6V0A4;TCIRG1;PRKACA;ATP6V1B1;TJP2
Various types of N-glycan biosynthesis	6/39	0.8751825674329561	0.9999961601242743	0	0	0.6602404556000844	0.08802508369557636	CHST8;MGAT4C;CHST9;HEXD;MAN1A1;B4GALNT4
Oocyte meiosis	23/129	0.8757172843312684	0.9999961601242743	0	0	0.787358974020894	0.10449196441131382	MAP2K1;CALML5;PPP2R5A;IGF1;ADCY1;PKMYT1;ADCY5;CDC20;AR;CCNB2;RPS6KA6;PPP2R1B;PLCZ1;ESPL1;PRKACG;RPS6KA2;RPS6KA1;PRKACA;CALM1;BUB1;YWHAG;CPEB4;MAD2L1
Human cytomegalovirus infection	42/225	0.8760385122737065	0.9999961601242743	0	0	0.8323833779543868	0.1101619656325441	CDKN1A;CXCL8;CALML5;ROCK2;ITGB3;PTGER3;CXCR4;PIK3CD;FASLG;ADCY1;TNF;CX3CL1;GNAI1;ADCY5;GNG2;CCND1;CREB3L4;AKT2;MYC;PRKACG;CCL5;GNG7;AKT3;CXCR2;CCL4;GNA12;RAC2;CCL3;E2F1;E2F2;PRKACA;CCR5;MAP2K1;GNG11;GNAO1;IL6;CYCS;GNB3;CALM1;SOS1;PLCB2;CREB5
Diabetic cardiomyopathy	37/203	0.8967900102772044	0.9999961601242743	0	0	0.808327021570742	0.08805392925988254	RYR2;COX4I2;PTEN;PIK3CD;SLC2A4;PDHB;PRKCZ;AGER;COX7A1;GYS2;GYS1;PLN;MPC1;AKT2;MPC2;AKT3;PDK4;RAC2;PDK3;CD36;G6PD;TGFB2;PDHA1;NOS3;GFPT1;CYBA;COX6B2;MMP9;AGT;TGFBR2;MAPK10;COL3A1;AGTR1;PPIF;NDUFS1;PPARA;PLCB2
Primary bile acid biosynthesis	2/17	0.9090039789427495	0.9999961601242743	0	0	0.48428372739916553	0.04620348009074993	CYP39A1;CYP46A1
Selenocompound metabolism	2/17	0.9090039789427495	0.9999961601242743	0	0	0.48428372739916553	0.04620348009074993	INMT;PAPSS2
Ascorbate and aldarate metabolism	4/30	0.9138749032416055	0.9999961601242743	0	0	0.5586556300842015	0.05031341109317334	ALDH3A2;KL;ALDH2;UGT2B7
Gastric acid secretion	12/76	0.9188858996804751	0.9999961601242743	0	0	0.6804716542750929	0.057563357336206405	CALML5;PRKACG;SLC26A7;ATP1B3;ADCY1;PRKACA;ATP1B1;SSTR2;CALM1;PLCB2;GNAI1;ADCY5
Cellular senescence	27/156	0.9222232482926954	0.9999961601242743	0	0	0.7590808287289822	0.06146121853164236	CDKN1A;CXCL8;CALML5;PTEN;PIK3CD;FOXM1;ETS1;FOXO1;CCNB2;CCND1;AKT2;MYC;AKT3;E2F1;E2F2;MYBL2;MAP2K1;TGFB2;CDKN2B;GADD45A;IGFBP3;TGFBR2;HIPK2;IL6;MRAS;TRPV4;CALM1
Type I diabetes mellitus	6/43	0.9261741534930387	0.9999961601242743	0	0	0.5887126105223554	0.045150131112408814	FASLG;IL12A;TNF;HLA-DOB;HLA-DQA1;HLA-DQB1
Natural killer cell mediated cytotoxicity	22/131	0.9289320708117242	0.9999961601242743	0	0	0.7320861624712101	0.053969145626636884	SHC4;MAP2K1;KLRC2;ITGB2;SH2D1B;PIK3CD;FASLG;PTPN11;ITGAL;TNF;ZAP70;FCGR3A;KLRK1;LCK;RAC2;CD48;FYN;PTPN6;KLRC1;ULBP2;SOS1;LAT
Vasopressin-regulated water reabsorption	6/44	0.9356264178186712	0.9999961601242743	0	0	0.5731835388936378	0.03813906433138786	CREB3L4;PRKACG;AQP4;PRKACA;AQP3;CREB5
Pyrimidine metabolism	8/56	0.9382314768848374	0.9999961601242743	0	0	0.6049210770659239	0.038568910916899075	CDA;ENTPD3;NME2;ENTPD8;NME3;CMPK2;TK2;TYMS
Endocytosis	45/252	0.9386915819206432	0.9999961601242743	0	0	0.7877698940274653	0.04984086788295855	SH3GL3;SH3KBP1;CXCR4;AGAP4;SNX32;ARRB1;ASAP1;ASAP2;CBL;IL2RG;ACTR3B;PRKCZ;EEA1;GRK3;CXCR1;GRK5;PSD2;KIF5B;PIP5KL1;CXCR2;CCR5;LDLR;SH3GL2;PSD;SH3GLB1;SH3GLB2;HSPA8;CAV2;CAV1;IQSEC3;ARAP3;VPS37D;IZUMO1R;TGFBR2;EPN3;EHD2;ACAP1;RAB31;CAPZA3;CHMP4C;FGFR4;FGFR3;RNF103-CHMP3;FOLR1;FGFR2
Folate biosynthesis	3/26	0.9411578864388771	0.9999961601242743	0	0	0.47362372604562547	0.028722611379582264	DHFR;QDPR;AKR1C3
Measles	23/139	0.9432831756671026	0.9999961601242743	0	0	0.719021341879724	0.041982756726755506	HSPA8;MSN;PIK3CD;CD3G;FASLG;CD3E;IL2RG;CD3D;BBC3;MAPK10;IL6;CCND1;OAS2;AKT2;AKT3;IRF7;CYCS;IL12A;IKBKE;TLR4;SLAMF1;TP73;TLR2
Base excision repair	4/33	0.9463970388919511	0.9999961601242743	0	0	0.5007677052012027	0.027588842823309635	LIG1;NTHL1;POLD1;NEIL1
Hepatitis B	27/162	0.9511634795036537	0.9999961601242743	0	0	0.7250641175099091	0.03630347346324377	CDKN1A;CXCL8;PIK3CD;FASLG;TNF;CREB3L4;CASP10;AKT2;MYC;AKT3;E2F1;E2F2;IKBKE;MAP2K1;TGFB2;HSPG2;MMP9;DDB2;TGFBR2;MAPK10;IL6;IRF7;CYCS;SOS1;TLR4;CREB5;TLR2
GnRH signaling pathway	14/93	0.9564759061107961	0.9999961601242743	0	0	0.642827298459945	0.028605609113740514	MAP2K1;CALML5;PLA2G4B;PLA2G4A;ADCY1;CACNA1F;ADCY5;MAPK10;PRKACG;GNRH1;PRKACA;SOS1;CALM1;PLCB2
Endocrine and other factor-regulated calcium reabsorption	7/53	0.9575811529527585	0.9999961601242743	0	0	0.5522616969537975	0.023937676379009443	KL;PRKACG;ATP2B4;ATP1B3;PRKACA;ATP1B1;PLCB2
Nucleotide excision repair	6/47	0.9578484329853961	0.9999961601242743	0	0	0.5311414181427198	0.02287399048521286	LIG1;CCNH;POLD1;GTF2H2;RAD23B;DDB2
Porphyrin and chlorophyll metabolism	5/43	0.9699317916882505	0.9999961601242743	0	0	0.4775421504352391	0.014579136359432449	ALAS2;ALAS1;HMOX1;CP;UGT2B7
Mitophagy	9/68	0.9717965065235249	0.9999961601242743	0	0	0.5533955366313412	0.01583201093194111	MAPK10;BNIP3L;GABARAPL1;MRAS;ATG9B;BNIP3;E2F1;RPS27A;OPTN
Phosphatidylinositol signaling system	14/97	0.9718055317170969	0.9999961601242743	0	0	0.6116908358678788	0.017494091690825365	DGKG;CALML5;ITPK1;PTEN;PIK3CD;PIK3C2G;SYNJ2;ITPKB;PLCZ1;INPP5D;BPNT2;CALM1;PLCB2;DGKI
Mannose type O-glycan biosynthesis	2/23	0.9727150220242563	0.9999961601242743	0	0	0.3457844890390092	0.009565825532018046	FUT9;LARGE2
Mismatch repair	2/23	0.9727150220242563	0.9999961601242743	0	0	0.3457844890390092	0.009565825532018046	LIG1;POLD1
Apoptosis	22/142	0.973154911151527	0.9999961601242743	0	0	0.6645086166744294	0.01808260824575891	NTRK1;MAP2K1;TUBAL3;GADD45A;PIK3CD;FASLG;NGF;TNF;BBC3;TP53AIP1;ERN1;SPTA1;MAPK10;PIDD1;TUBA3D;AIFM1;CASP10;AKT2;AKT3;CYCS;BOK;BIRC3
Epstein-Barr virus infection	33/202	0.9747465754422097	0.9999961601242743	0	0	0.7073444345126667	0.018092289290950737	CDKN1A;PIK3CD;CD3G;CD3E;ITGAL;CD3D;TNF;RELB;CCND1;AKT2;MYC;AKT3;E2F1;PSMD1;E2F2;IKBKE;HLA-DOB;HLA-DQA1;ENTPD3;GADD45A;ENTPD8;RUNX3;DDB2;MAPK10;IL6;OAS2;BTK;IRF7;CYCS;VIM;NFKBIE;HLA-DQB1;TLR2
Cytosolic DNA-sensing pathway	8/63	0.9753507481716959	0.9999961601242743	0	0	0.5276947750485355	0.013170275303237278	PYCARD;ZBP1;IL6;CCL5;CCL4;IL18;IRF7;IKBKE
RIG-I-like receptor signaling pathway	9/70	0.9783253760684189	0.9999961601242743	0	0	0.5351829084943687	0.011727446435894148	MAPK10;CXCL8;RNF125;CASP10;IFNE;IRF7;IL12A;TNF;IKBKE
Human immunodeficiency virus 1 infection	34/212	0.9827761643918882	0.9999961601242743	0	0	0.6916908511721395	0.012017361720070901	CALML5;CXCR4;PIK3CD;CD3G;FASLG;CD3E;SAMHD1;CD3D;TNF;GNAI1;CCNB2;GNG2;AP1G2;AKT2;CFL2;GNG7;AKT3;AP1S2;RAC2;PAK6;CCR5;PAK3;PAK5;PAK4;MAP2K1;GNG11;GNAO1;MAPK10;CYCS;GNB3;CALM1;TLR4;APOBEC3B;TLR2
Autoimmune thyroid disease	6/53	0.9828024669808264	0.9999961601242743	0	0	0.46315841437527766	0.00803446838309293	CD40LG;CTLA4;FASLG;HLA-DOB;HLA-DQA1;HLA-DQB1
Other types of O-glycan biosynthesis	5/47	0.9841882400582841	0.9999961601242743	0	0	0.4319514862312357	0.006884485703368653	GALNT5;GALNT13;GALNT4;ST6GAL2;GALNT3
NOD-like receptor signaling pathway	28/181	0.9848677790575355	0.9999961601242743	0	0	0.6628438688908399	0.01010696461979429	CXCL8;NOD2;ANTXR2;MEFV;CXCL3;TNF;CXCL2;PYCARD;NLRP6;NLRP7;CCL5;IKBKE;GBP4;GABARAPL1;CARD8;NEK7;CARD9;TRPV2;IL18;CYBA;MAPK10;IL6;OAS2;IRF7;PYDC1;PLCB2;TLR4;BIRC3
Fanconi anemia pathway	6/54	0.985273900720134	0.9999961601242743	0	0	0.4534802784222738	0.006727654135296	CENPX;POLN;EME2;FANCD2;FANCA;TELO2
Autophagy	20/137	0.9853223451183213	0.9999961601242743	0	0	0.6194193764026166	0.009159005845110762	SH3GLB1;UVRAG;GABARAPL1;MAP2K1;ATG9B;BNIP3;IRS4;PTEN;PIK3CD;ERN1;MAPK10;MRAS;RRAGC;ATG16L2;AKT2;PRKACG;TP53INP2;AKT3;PRKCQ;PRKACA
Kaposi sarcoma-associated herpesvirus infection	30/193	0.9862827415462256	0.9999961601242743	0	0	0.6665015788313499	0.009205859341662377	CDKN1A;CXCL8;CALML5;PDGFB;PIK3CD;CXCL3;FGF2;CXCL2;GNG2;CCND1;AKT2;MYC;GNG7;AKT3;E2F1;E2F2;CCR5;RPS27A;IKBKE;GABARAPL1;MAP2K1;ANGPT2;GNG11;MAPK10;IL6;IRF7;CYCS;GNB3;CALM1;IL6ST
Pentose and glucuronate interconversions	3/34	0.9864567608909233	0.9999961601242743	0	0	0.35121874602664116	0.004789143416009949	KL;UGP2;UGT2B7
Other glycan degradation	1/18	0.9874444645778819	0.9999961601242743	0	0	0.21357780655715355	0.002698560325235826	HEXD
DNA replication	3/36	0.9907665081859258	0.9999961601242743	0	0	0.3298906055687878	0.003060192178738466	LIG1;POLD1;MCM2
Spinocerebellar ataxia	20/143	0.9922634746558818	0.9999961601242743	0	0	0.5889766998228642	0.0045743508606839655	GRIA1;RYR1;BEAN1;TRPC3;PIK3CD;VLDLR;SLC1A6;GRIN2B;GRM1;GRIN1;ERN1;MAPK10;GRIN2A;AKT2;AKT3;PPIF;PSMD1;CYCS;PLCB2;SPTBN2
Antigen processing and presentation	9/78	0.992850081646367	0.9999961601242743	0	0	0.47289044124327434	0.003393273366499053	HSPA8;CD8B;KLRC2;CD8A;KLRC1;TNF;HLA-DOB;HLA-DQA1;HLA-DQB1
Notch signaling pathway	6/59	0.9933644764176532	0.9999961601242743	0	0	0.410567788819332	0.0027334111146142762	DLL4;KAT2B;HEYL;KAT2A;NOTCH4;DTX3
Alcoholism	27/186	0.9945059774283717	0.9999961601242743	0	0	0.614670262232917	0.0033863231038919516	SHC4;CALML5;HDAC10;MAOA;HDAC9;GNAI1;ADCY5;GRIN2A;GNG2;CREB3L4;PRKACG;GNG7;DRD1;PRKACA;H4C8;MAP2K1;BDNF;H2BC4;GNG11;GRIN2B;GRIN1;GNAO1;PKIA;GNB3;CALM1;SOS1;CREB5
Circadian rhythm	2/31	0.9949354724249178	0.9999961601242743	0	0	0.25026777292855656	0.0012707085293245316	RORC;RORB
Neutrophil extracellular trap formation	27/189	0.9959535387251621	0.9999961601242743	0	0	0.6031709023082303	0.0024456591747103887	SELPLG;HDAC10;ITGB3;ITGB2;PIK3CD;ITGAL;MPO;AGER;HDAC9;FCGR3A;CLEC7A;AKT2;AKT3;RAC2;FCGR1A;ELANE;H4C8;MAP2K1;VWF;H2BC4;CYBA;SELP;CLCN4;PPIF;PLCB2;TLR4;TLR2
Influenza A	24/172	0.9959932007109414	0.9999961601242743	0	0	0.5869877333064658	0.0023566665366464216	MAP2K1;CXCL8;RSAD2;IL18;PIK3CD;TMPRSS2;FASLG;TNF;PYCARD;IL6;OAS2;AKT2;CCL5;AKT3;IRF7;CYCS;IL12A;KPNA2;PRSS3;HLA-DOB;IKBKE;TLR4;HLA-DQA1;HLA-DQB1
Non-alcoholic fatty liver disease	21/155	0.9961298733601525	0.9999961601242743	0	0	0.567390057859712	0.0022001315233531778	CEBPA;CXCL8;ADIPOQ;COX4I2;PIK3CD;FASLG;COX6B2;TNF;ADIPOR2;COX7A1;ERN1;MAPK10;IL6;AKT2;AKT3;LEPR;CYCS;NDUFS1;PPARG;CYP2E1;PPARA
Protein export	1/23	0.996279797578954	0.9999961601242743	0	0	0.16498472558727484	6.149211015773046E-4	SEC11C
Homologous recombination	3/41	0.9965301320562526	0.9999961601242743	0	0	0.2863924243718501	9.954719713265758E-4	POLD1;XRCC3;RAD54L
N-Glycan biosynthesis	4/50	0.9973050189733635	0.9999961601242743	0	0	0.31535855448898925	8.510325950609477E-4	MGAT4C;ST6GAL2;SRD5A3;MAN1A1
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	1/26	0.9982063622390637	0.9999961601242743	0	0	0.1451587485515643	2.6059599006354175E-4	GPLD1
Salmonella infection	36/249	0.998398057359608	0.9999961601242743	0	0	0.6109385283664605	9.794732188357243E-4	CXCL8;TUBAL3;ROCK2;PIK3CD;PIK3C2G;ACTR3B;TNF;PYCARD;TUBA3D;TUBB6;KLC3;AKT2;MYC;KIF5B;AKT3;RPS3;CD14;PAK3;KPNA3;WASF3;MAP2K1;ANXA2;IL18;RHOH;RHOB;MAPK10;IL6;ELMO1;CYCS;DYNLRB2;EXOC5;TLR6;TLR5;TLR4;TLR2;BIRC3
Basal transcription factors	3/45	0.9984423333175994	0.9999961601242743	0	0	0.2590507104766321	4.038292581675042E-4	CCNH;TAF13;GTF2H2
Lysosome	15/128	0.9987211731439124	0.9999961601242743	0	0	0.4805735649046425	6.149636810240569E-4	NAPSA;ASAH1;IDUA;SORT1;SLC11A2;TCIRG1;GNS;AP3B2;AP1G2;HYAL2;HYAL3;AP1S2;ATP6V0A4;AP3S2;ARSB
Shigellosis	35/246	0.998769120146148	0.9999961601242743	0	0	0.5995354763857937	7.384106802536853E-4	ITGB1;CXCL8;ROCK2;FOXO6;PIK3CD;ACTR3B;TNF;FOXO1;HK2;SEPTIN11;PYCARD;RPS6KA5;PLCZ1;AKT2;CCL5;UBE2NL;AKT3;TIFA;CD14;RPS27A;GABARAPL1;BNIP3;IL18;MAPK10;RRAGC;TNIP1;ELMO1;CYCS;PRKCQ;TLN2;ITGA5;TLN1;TLR5;PLCB2;TLR4
MicroRNAs in cancer	46/310	0.9990205946359366	0.9999961601242743	0	0	0.6292314243133915	6.165746197655547E-4	SHC4;MIR29B2;CDKN1A;SLC45A3;MIR34A;GLS2;NOTCH4;ITGB3;PDGFB;PTEN;PDGFA;PIK3CD;EFNA4;RPS6KA5;SOCS1;CCND1;MYC;E2F1;HMOX1;TIMP3;E2F2;BMF;PAK4;MAP2K1;TGFB2;WNT3A;MIR25;RDX;MIR27B;MIR29C;MIR7-1;MIRLET7D;MMP9;ZEB2;EFNA3;ZEB1;CYP24A1;MIR145;MMP16;MIR141;ITGA5;VIM;ZFPM2;SOS1;FGFR3;EZH2
Thermogenesis	30/232	0.9997520462730863	0.9999961601242743	0	0	0.5364691858826574	1.3303602808511657E-4	KLB;NPR1;COX4I2;ADCY1;COX7A1;ADCY5;LIPE;RPS6KA6;SLC25A29;CREB3L4;CNR1;PRKACG;RPS6KA2;RPS6KA1;PRDM16;SLC25A20;PRKACA;ACSL1;RPS6;ACSL6;BMP8B;ACSL4;COX6B2;PPARG;NDUFS1;PLIN1;SOS1;MGLL;PNPLA2;CREB5
Systemic lupus erythematosus	14/135	0.9998027976727337	0.9999961601242743	0	0	0.41856756995593053	8.255063877009182E-5	H4C8;H2BC4;TNF;GRIN2B;C4B;GRIN2A;FCGR3A;C6;CD40LG;FCGR1A;HLA-DOB;ELANE;HLA-DQA1;HLA-DQB1
Prion disease	35/273	0.9999295865135736	0.9999961601242743	0	0	0.530593456723965	3.736225058159367E-5	RYR1;RYR2;TUBAL3;COX4I2;PIK3CD;LAMC1;CACNA1F;TNF;COX7A1;GRIN2A;TUBA3D;TUBB6;KLC3;C6;CREB3L4;PRKACG;KIF5B;CCL5;RAC2;PSMD1;FYN;PRKACA;HSPA8;CAV2;CAV1;CYBA;COX6B2;GRIN2B;GRIN1;MAPK10;IL6;PPIF;CYCS;NDUFS1;CREB5
Necroptosis	16/159	0.9999566633987284	0.9999961601242743	0	0	0.4043844527565458	1.7525027529872193E-5	ZBP1;PLA2G4B;PLA2G4A;FASLG;PYGM;PYGL;TNF;SPATA2L;PYCARD;MAPK10;AIFM1;CHMP4C;GLUL;RNF103-CHMP3;TLR4;BIRC3
Alzheimer disease	50/369	0.9999682512633657	0.9999961601242743	0	0	0.5645352109778125	1.79235642608625E-5	CHRM1;CALML5;COX4I2;IRS4;PIK3CD;FZD10;TNF;TUBB6;AKT2;KIF5B;AKT3;PSMD1;MAP2K1;MME;WNT5B;WNT9B;COX6B2;WNT16;DKK1;DKK2;DKK4;ERN1;PPIF;NDUFS1;PLCB2;TUBAL3;LPL;GPR83;CACNA1F;AGER;COX7A1;RTN4;WNT6;GRIN2A;TUBA3D;KLC3;WNT4;FZD1;WNT10A;FZD4;WNT3A;FZD7;GRIN2B;GRIN1;MAPK10;IL6;NOX4;CYCS;CALM1;CDK5R1
Aminoacyl-tRNA biosynthesis	3/66	0.9999773608474598	0.9999961601242743	0	0	0.17246861647510847	3.9045875152190906E-6	GARS1;AARS1;WARS1
Proteasome	1/46	0.9999832078687728	0.9999961601242743	0	0	0.08054074932406334	1.3524621871784047E-6	PSMD1
Viral carcinogenesis	21/203	0.9999874087772853	0.9999961601242743	0	0	0.41645921017283066	5.243763679635903E-6	H4C8;CDKN1A;CDKN2B;HDAC10;HPN;H2BC4;PIK3CD;GTF2H2;HDAC9;CDC20;KAT2B;KAT2A;CCND1;CREB3L4;PRKACG;IRF7;PRKACA;CCR5;IL6ST;YWHAG;CREB5
Ubiquitin mediated proteolysis	11/140	0.9999924397362797	0.9999961601242743	0	0	0.3081057720876212	2.329369696060261E-6	CDC20;SOCS1;FBXO2;UBE2NL;UBA2;UBE2QL1;CBL;RPS27A;RHOBTB1;DDB2;BIRC3
Pathways of neurodegeneration	61/475	0.999993322475048	0.9999961601242743	0	0	0.5287726289616649	3.5309042126798587E-6	RYR1;RYR2;CHRM1;CALML5;COX4I2;FASLG;FZD10;TNF;GRM1;TUBB6;KIF5B;PSMD1;NEFH;GABARAPL1;MAP2K1;TRPC3;WNT5B;GPX3;WNT9B;COX6B2;WNT16;DKK1;DKK2;DKK4;ERN1;CAT;PPIF;NDUFS1;HAP1;PLCB2;OPTN;GRIA1;TUBAL3;DNAH5;DNAH9;CACNA1F;AGER;COX7A1;WNT6;GRIN2A;TUBA3D;KLC3;RPS27A;GRIA4;SPTBN2;WNT4;FZD1;WNT10A;FZD4;BDNF;WNT3A;FZD7;SEPTIN5;GRIN2B;GRIN1;MAPK10;IL6;NOX4;CYCS;CALM1;CDK5R1
Herpes simplex virus 1 infection	40/498	0.9999935022829004	0.9999961601242743	0	0	0.3109872917185796	2.020714008177994E-6	ZNF492;ITGB3;PIK3CD;FASLG;TNF;ZFP57;AKT2;CCL5;ZNF726;AKT3;ZNF85;ZNF107;ZNF404;TNFRSF14;ZNF667;IL12A;IKBKE;HLA-DOB;HLA-DQA1;ZNF540;CARD9;ZFP92;ZNF98;PTPN11;PILRB;POU2F2;ZNF33B;IL6;OAS2;ZNF439;ZNF714;IRF7;CYCS;ITGA5;ZNF334;ZNF311;HLA-DQB1;BIRC3;NECTIN1;TLR2
Olfactory transduction	22/440	0.9999937097907203	0.9999961601242743	0	0	0.1871154364719437	1.1769989566539066E-6	OR51E1;CALML5;PDE1C;PDE1B;PDE2A;OR51E2;OR1J2;ARRB1;OR52N4;ANO2;NCALD;OR1Q1;RGS2;GRK3;OR2L13;PRKACG;GNG7;CNGA3;PRKACA;CALM1;OR7C1;OR3A1
Amyotrophic lateral sclerosis	28/364	0.9999940216581538	0.9999961601242743	0	0	0.2982742537313433	1.7831907830041287E-6	GRIA1;TUBAL3;DNAH5;COX4I2;DNAH9;TNF;COX7A1;GRIN2A;TUBA3D;TUBB6;KLC3;KIF5B;PSMD1;NEFH;GABARAPL1;NUP210;GPX3;CHCHD10;COX6B2;GRIN2B;GRIN1;ERN1;NRG3;CAT;CYCS;NDUFS1;HAP1;OPTN
Huntington disease	30/306	0.9999942882406181	0.9999961601242743	0	0	0.39075655825843497	2.2319138117588886E-6	GRIA1;TUBAL3;DNAH5;COX4I2;SLC1A3;DNAH9;COX7A1;BBC3;TUBA3D;TUBB6;KLC3;CREB3L4;KIF5B;PSMD1;TGM2;GRIA4;BDNF;GPX3;COX6B2;GRIN2B;GRIN1;ERN1;MAPK10;PPIF;CYCS;PPARG;NDUFS1;HAP1;PLCB2;CREB5
Parkinson disease	24/249	0.9999944662597411	0.9999961601242743	0	0	0.3841938490214352	2.1260348520239247E-6	CALML5;TUBAL3;MAOA;COX4I2;SEPTIN5;COX6B2;COX7A1;GNAI1;ADCY5;ERN1;MAPK10;TUBA3D;TUBB6;KLC3;PRKACG;KIF5B;PPIF;PSMD1;CYCS;NDUFS1;DRD1;PRKACA;CALM1;RPS27A
RNA transport	6/186	0.9999950675743021	0.9999961601242743	0	0	0.11990719257540604	5.914347766246893E-7	NUP210;XPOT;EIF4EBP3;PABPC1L;EIF4G3;RNU4-2
